text,label
"Subject: since i never say a nom change i am hoping all deals are in and correct .
valero should be in for the following :
celanese : 5 , 000 base 5 , 000 swing
houston : 10 , 000 base 16 , 000 swing
tx city 10 , 000 base 15 , 000 swing",0
"Subject: meter 984132 for 1 / 16 / 99
daren ,
below is volume management ' s answers to gary ' s questions .
i ' m now awaiting on an e - mail from gary as to the direction that he is going
to take . i will follow suit according to his instructions .
should you come aboard , i ' ll await your decision as well .
again , thanks .
- jackie -
3 - 9497
- - - - - - - - - - - - - - - - - - - - - - forwarded by jackie young / hou / ect on 08 / 23 / 2000 02 : 19
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : sherlyn schumack 08 / 22 / 2000 02 : 07 pm
to : jackie young / hou / ect @ ect , karen lindley / corp / enron @ enron
cc : gary w lamphier / hou / ect @ ect
subject : meter 984132 for 1 / 16 / 99
here is the issue for 1 / 16 / 99 at meter 984132 .
20 , 000 mmbtu were confirmed for adonis in pops . 10 , 000 mmbtu on day 5 and
day 16 . day 16 is not valid for deal 51862 ( track id 6155 ) , which is where
10 , 000 was confirmed . the actual sale to adonis was 10 , 000 which was
invoiced and paid by adonis . we are trying to clear the feedback error
report . my question is why was 10 , 000 confirmed on 1 / 16 / 99 if the date is
not valid for the deal ?
when karen allocates the actual 10 , 000 it is prorating 5 , 000 for each day
that is confirmed ( the 5 th and 16 th ) .
should the whole 10 , 000 be allocated to the 5 th or should 5 , 000 be allocated
to each day ? if 5 , 000 should be allocated to each day , the 16 th needs to be
added to the deal .",0
"Subject: re : killing ena to ena deals in sitara
jay ,
let ' s not assume what impact this will have . even though it is better to zero out deals we ( vm ) wouldn ' t want to go in and zero out 2000 deals .
we do have a few questions .
i would like to discuss what minimal impact is ? how do you know what impact this will have ? is there a reason this will have little impact ? do all of these d 2 d deals have zero volume associated with them ?
who decided to do this ?
why are we doing this ?
what time span are we talking ( production months / year )
let ' s determine the impact if any ?
i would like to meet with you guys and get more detail on why we are doing this and determine the impact ?
thanks ,
m . m .
- - - - - original message - - - - -
from : jaquet , tammy
sent : thursday , december 13 , 2001 4 : 29 pm
to : krishnaswamy , jayant
cc : pena , matt ; superty , robert ; mcclure , mark ; wynne , rita ; pinion , richard ; farmer , daren j . ; heal , kevin ; kinsey , lisa ; lamadrid , victor ; smith , george f . ; sullivan , patti
subject : re : killing ena to ena deals in sitara
importance : high
jay ,
if a deal is killed it poses a problem for us in unify if there are any paths associated with the deal ; therefore , we request the deals be zeroed out . call me if this is a problem . also , we would appreciate further details on why these deals are being killed .
in addition , i have copied rita and mark from volume management for their input .
regards ,
tammy
x 35375
- - - - - original message - - - - -
from : pena , matt
sent : thursday , december 13 , 2001 3 : 39 pm
to : krishnaswamy , jayant ; pinion , richard ; jaquet , tammy
cc : severson , russ ; truong , dat ; aybar , luis ; ma , felicia
subject : re : killing ena to ena deals in sitara
thanks jay !
tammy / richard :
you may want to let the schedulers know , although they may already .
- - - - - original message - - - - -
from : krishnaswamy , jayant
sent : thursday , december 13 , 2001 3 : 38 pm
to : pinion , richard ; jaquet , tammy
cc : severson , russ ; pena , matt ; truong , dat ; aybar , luis ; ma , felicia
subject : killing ena to ena deals in sitara
richars / tammy :
we will be killing about 2000 deals in sitara tonight . whenever a deal is touched in sitara , it will bridge over to unify . these are desk 2 desk deals , and should have minimal impact on you .",0
"Subject: bayer - march 2001 volumes
just want to make sure volumes are allocated to two different tickets correctly for march :
sitara - 572910 - gets 50 , 000 mmbtu total for the month . . . . after 50 , 000 on this ticket , all remaining volumes go to . . .
sitara 643510 - the swing ticket
thanks
lee",0
"Subject: cornhusker
daren - - - ( re : the email below from kathy benedict ) if i ' m not mistaken , i
thought we didnt take end up taking over cornhusker completely until
october ? i thought tenaska was still doing it , at least accounting for it .
therefore , this gas wasn ' t pathed during the month . . . and i believe we didnt
have all the tickets in at the time . what do you recall ?
thanks ,
mark
x 33396
- - - - - - - - - - - - - - - - - - - - - - forwarded by mark mccoy / corp / enron on 12 / 06 / 2000 07 : 26
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
katherine benedict @ ect
12 / 05 / 2000 04 : 44 pm
to : daren j farmer / hou / ect @ ect , mark mccoy / corp / enron @ enron
cc : bob fisher / na / enron @ enron
subject : heads - up - tenaska iv partner ltd . - september 2000
hi guys ,
please do me and bob fisher in the transport settlements group a huge
favor . . . . . . please let us know when the txu / lonestar transport deals for
tenaska iv texas partners have been entered into path manager ( for september
2000 ) .
i am holding the transport invoice from txu / lonestar for september
2000 . . . . waiting to enter the "" actuals "" into our system for payment .
thanks ,
kathy : )",0
"Subject: dave n out until july 5 th
i will be taking a sabbatical beginning any moment . i have no control over
the exact time ; it may have already happened . i plan to visit the mountains
and the ocean . they miss me . i miss them .
unfortunately , enron requires employees to use vacation time instead of inner
self time , so i will have to return someday . looks like july 5 th . i ' m kind
of bummed about it , but maybe by then i will have transcended to a new
plateau of understanding .
in my absence , contact milind patil , x 39247 for unify performance issues .
thanks for understanding ,
the persona formerly known as dave ( the keyboard can no longer be used to
spell my new name )",0
"Subject: formosa meter # : 1000
will there be a buyback ticket for formosa during august 2000 activity .
deal # : 92881 expired july 31 , 2000 .",0
"Subject: well head
this must be change day , shoreline would like to change meter 6886 from 490
to 220 . daily meter actual show it ' s been running 398 on the lst and 2 nd
and 6 mmbtu on the 3 rd . looks like it may be falling down . let me know
daren thanks .",0
"Subject: hpl nom for august 30 , 2000
( see attached file : hplo 830 . xls )
- hplo 830 . xls",0
"Subject: meter 981594 - san jacinto low pressure del to defs
fyi -
duke energy field services will be reworking the wilcox plant on 9 / 26 f rom
7 am to 12 noon and will require that hpl shut - in the 20 m del . for that time
frame .
should you have any further questions , please call me at 35251 .
mary",0
"Subject: re : cornhusker contact information
i still need the contact name , phone number and address for the ena contact
and a name for the the letter for them to contact with questions . these were
questions 3 and 4 on the original list from sandi .
thanks .
bob .
daren j farmer
09 / 29 / 2000 09 : 36 am
to : sandi m braband / hou / ect @ ect , robert walker / hou / ect @ ect , garrick
hill / hou / ect @ ect , brian vass / hou / ect @ ect , john griffith / corp / enron @ enron ,
charles ward / corp / enron @ enron , dan lyons / hou / ect @ ect , john king / hou / ect @ ect
cc :
subject : cornhusker contact information
please see below .
d
- - - - - - - - - - - - - - - - - - - - - - forwarded by daren j farmer / hou / ect on 09 / 29 / 2000
09 : 30 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
mark mccoy @ enron
09 / 29 / 2000 08 : 56 am
to : daren j farmer / hou / ect @ ect , pat clynes / corp / enron @ enron , stacey
neuweiler / hou / ect @ ect
cc :
subject : cornhusker contact information
lone star pipeline
lisa mcauliff ( contracts ) wilma easter ( scheduling )
phone : 214 - 875 - 5224 phone : 214 - 875 - 3296
fax : 214 - 875 - 5134 fax : 214 - 875 - 3810
301 s . harwood # 801 n
dallas , tx 75201
williams energy
jeff goforth
phone : 918 - 573 - 8125
fax : 918 - 573 - 1530
po box 2848
tulsa , ok 74101
cinergy marketing & trading ( agent for apache )
lisa hughes
phone : 281 - 583 - 6279
fax : 281 - 583 - 4353
616 fm 1960 w # 800
houston , tx 77090
( note : cinergy will be moving downtown next month )
white pine energy , llc
michael mazowita - director of asset mgmt
phone : 248 - 442 - 4823
fax : 248 - 477 - 5729
cell : 248 - 345 - 4002
19436 auburndale street
livonia , mi 48152",0
"Subject: f . o . m . hpl nom . eff . may 1 , 2001 - dickinson
fyi .
bob
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 04 / 30 / 2001 10 : 46 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
bob withers on 04 / 30 / 2001 09 : 06 : 14 am
to : "" bob cotten ( e - mail ) ""
cc : stretch brennan
subject : f . o . m . hpl nom . eff . may 1 , 2001 - dickinson
this is the estimated dickinson nomination for the month of may 2001 . the
hpl nomination volume to be effective 5 / 1 / 2001 is :
600 mmbtu / day for kcs resources ( 8 / 8 ths )
_ _ _ _ _
600 mmbtu / day total ( assumed btu factor of 1 . 083
@ 14 . 65 dry )
if you need additional information , kcs ' field contact is stretch brennan in
victoria : 512 / 576 - 1005 . this is the transaction for which kcs has a
"" buy / sell "" in place with hpl ; therefore , this "" production point "" nomination
needs to trigger an "" mirrored "" nomination at the redelivery point ( currently
at riverside ) .
bob withers > <
kcs energy , inc .
5555 san felipe , suite 1200
houston , tx 77056
voice 713 - 964 - 9434 fax 713 - 877 - 1394",0
"Subject: resumes sent
i sent you a stack of risk candidate resumes inter - office monday . ( steve ,
dutch also received them - spoke with him directly ) . these candidates
have not been contacted . please let me know who looks good for your
positions to help prioritize the ones we should phone screen .
i also have a stack of out of town resumes that would probably need
relocation . let me know if you want to see them .
thanks
toni",0
"Subject: ship channel hub co
please review / comment on the attached presentation
gary - can you and jd take ownership of this . once we incorporate everyone ' s comments , we can set up a meeting with air products , dow , and others to discuss .
thanks ,
brian",0
"Subject: enron / hpl actuals for october 4 , 2000
teco tap 60 . 000 / enron ; 70 . 000 / hpl iferc
ls hpl lsk ic 15 . 000 / hpl iferc",0
"Subject: liffe is great
hello ,
vlsit our medsbymail shop and save over 80 %
vl
raam
enle
racl
is ,
and
ag
bi
vlt
al
manyother .
you will be pieasantly surprised with our prlces !
have a nice day .",1
